;text;target
2035;odpowiedz uzyskal em taka dzien dobry obecnie modul sterujacy v jest zastapiony modulem sterujacym v ;0
2036;duzym minusem sa pokrywki ktorych konstrukcja uniemozliwia ich doczyszczenie ;1
2037;jedyne co jest na plus to w miare dobra grafika i mozliwosc wlaczenia wlasnej sciezki dzwiekowej z dysku ;3
2038;mozna skrocic lub wydluzyc czas ogrzewania ;2
2039;to wszystko bujda i falsz ;1
2040;nasz synek ma miesiecy ;0
2041;sprzet dobrze wykonany ladny i prosty w obsludze ale nie oferuje obiecywanych przez producenta i recenzentow wodotryskow ;3
2042; po prostu badziewie po kilku dniach listewka sie zlamala ;1
2043;moim zdaniem firma robi kase na naszej naiwnosci ;1
2044;niestety w naszym przypadku sprawdzilo sie tylko przez jakies m cy ;1
2045;telefon sprawuje sie bardzo dobrze ;2
2046;ustawianie czasu zegara i czasu minutnika jest w jednym pokretle ;3
2047;wada nr to samo poslugiwanie sie tymi sluchawkami ;1
2048;uwazam ze jest duzo innych rownie dobrych produktow ;1
2049;opakowanie litrowe wystarczalo dla moich doroslych kotow na m ce ;2
2050;ojca ktory zostawil rodzine i odszedl do innej kobiety ;0
2051;male wszystkomajace pudelko ;2
2052;niestety ale to bylo znacznie mniej niz oczekiwala m ;1
2053;jak dla mnie produkt bardzo ponizej oczekiwan ;1
2054;mam ten telefon od dwoch miesiecy poprzednio mialem przez lata lg l e powiem tak po przesiadce wrazenia bardzo mile duzy jasny wyswietlacz pelny kolorow dosyc geste piksele kamera nagrywa filmy hd jedynie do czego sie przyczepie do bateria ktora nie jest wiele bardziej pojemna i przy dwoch kartach sim z wykorzystaniem jednej do internetu hspa szybko sie czerpie nie starcza na wiecej jakk kilka godzin poza tym dziala tak jak w innych kilka dni w trybie wi fi zuzywa duzo mniej pradu jakosc rozmow ok nie pogorszona system nie wiesza sie tak jak stary ma tez wieksza pamiec dotyk funkcjonuje duzo lepiej jest czulszy telefon dobrze lezy w dloni nie chcialem bo jest nie ergonomiczny a na takiego mialem chec juz lata temu ale wtedy;3
2055;wiesza sie gdy sa podlaczone naraz wi fi ;1
2056;powod ;0
2057;material jest slabej jakosci bo rozowa tkanina po praniach sie zmechacila ;1
2058;produkt wart zakupu ;2
2059;te wzmacniacze mialy zabezpieczenia przeciwko przeciazeniu i zniszczeniu poprzez zbyt glosne granie ;0
2060;elegancki wyglad funkcje smart dzialaja plynnie bez zadnych zaciec ;2
2061;proponuje zastanowic sie nad kupnem nawigacji z dozywotnia aktualizacja map ;3
2062;nigdy nie mialem takich problemu przy o dziesiec lat starszym a ktory ma bezstratnie kompresowane rawy ;1
2063;jak mozna to olewac ;1
2064;miniwieza ma klasyczny wyglad metalowa obudowe co sprawia ze ladnie sie prezentuje ale nie o to w tym chodzi ;3
2065;zadowolony stwierdzil em ze statystycznie to juz sie nie powinno powtorzyc ;3
2066;nie dajcie sie zwiesc nizsza cena czy wygladem ;1
2067;na plus pilot magic i web os ;2
2068;fantastycznie spienia mleko pianka utrzymuje sie nawet po intensywnym mieszaniu ;2
2069;skrzyzowanie jest za waskie pociag nie jest w stanie go przejechac raz na sie zdarzy ze z rozpedu przejedzie ;1
2070;maja naprawic w dni ;1
2071;ja kupil em zeby porobic troche fotek na weselu dalekiego kuzyna bo mnie zaprosil i pytal czy mam aparat ale patrzac z perspektywy czasu dzis kupil by m cos odrobine tanszego ;1
2072;nie polecam pania o malych piersiach ze wzgledu na duzy rozmiar wkladki ;1
2073;zamowil em w sklepie ten towar widniejacy jako dostepny w magazynie w duzej ilosci ;0
2074;przywrocenie odtwarzania dziwieku jest mozliwe po wybraniu stacji fm do odtwarzania ;3
2075;blokada kapania zapobiega brudzeniu blatu kuchennego ;2
2076;przereklamowane to pierwsze to narzuca mi sie na mysl ;1
2077;daje minus za niestety wyparowujaca szybko wode z gryzaczka i mini basenu oraz zamiast miejsca na kubek i jedzonko dla dzieciaczka mogla byc jeszcze jakas fajna zabawka ;1
2078;but zewnetrznie robi piorunujace wrazenie ;2
2079;sluchawki sa w stanie emulowac glosnikow subwoofer glosniki zawieszone nad glowa tworzac swietny dzwiek przestrzenny i dodatkowo dodajac wertykalna jego iluzje ;2
2080;cena moze wydawac sie wysoka zl lecz cenne rady sa na wage zlota ;3
2081;najgorsze w tym wszystkim ze biorac pod uwage kiepskie parametry wydajnosc glosnosc tego hb summa summarum wcale nie jest tani;1
2082;odradzam kupowanie w ciemno trzeba przymierzyc ;0
2083;po przeczytaniu wszystkich czesci gdy uslyszal em o czwartej koncowej lza zakrecila mi sie w oku ;2
2084;zacinal sie raz chodzil lepiej raz gorzej ;1
2085;corka jest zakochana w tym rowerze ;2
2086;o czyms to tez moze swiadczyc ze jest to produkt naturalny i przyciaga zwierzaka a to wazne;2
2087;sprzet nie nadaje sie do prac zgodnych z jego przeznaczeniem czyli do szlifowania ;1
2088;luzow nie ma ;2
2089;zona niemal codziennie zagania mnie do robienia sokow tak jej zasmakowaly jest to bardzo przyjemna praca bo nie potrzeba wiele sily i energii aby zrobic napoj z owocow czy warzyw co istotne nawet tych twardych marchew ;2
2090;bardzo dobrze sprawdzila sie funkcja robienia domowych przetworow ;2
2091;od dluzszego czasu jest posiadaczem tych sluchawek i powiem tak na poczatku przez ok miesiace od dnia zakupu wszystko bylo cacy p niestety po dluzszym czasie urwal sie mikrofon w miejscu polaczenia elastycznego kabla z mocowaniem mikrofonu do sluchawki na zdjeciu to widac potem zaczela szwankowac regulacja glosnosci ale to normalne po dlugim czasie uzytkowania zuzywa sie potencjometr no i oczywiscie niszczy sie material ktorym sa wyscielone poduszki sluchawek ;3
2092; cali z lekko ponad metrow lens shift nie zadne stratne korekcje swietna czern efekt kinowy glosnosc w smarteco nie przeszkadza w ogladaniu efekt teczy niezauwazalny mialem sporo projektorow dlp takze kilka sporo drozszych od tego w kazdym widzial em efekt teczy w tym modelu jest on niezauwazalny ogladane uprzednio firmy na mniejszym formacie mozna ogladac na nowo jakby bylo to pierwszy raz jezeli nie widzialo sie ich wczesniej w kinie jestem po projekcji odysei kosmicznej nawet nie zastanawiajcie sie nad epsonami i ich lcd chyba ze nie widzicie roznicy miedzy obrazem z plazmy a lcd ;2
2093;ja kupila m za z przesylka ml gdyby nie to ze moj chlopak twierdzil ze mu sie podoba bo mial probke na pewno kupila by m cos innego ;1
2094;polecam kazdej pani domu ;2
2095;i byla by m z niej zadowolona gdyby nie fakt ze kolor jaki wybrala m z miodem nie mial nic wspolnego ;3
2096;to co bardzo mi sie podoba to aparat z fleszem ktory robi rewelacyjne zdjecia oraz format otwierania stron internetowych sa naprawde dobrze widoczne i duze ;2
2097;na piankowych kolach z uwagi na stan naszych drog zwir piach i brud widac szybko slady zuzycia ;1
2098;niestety da jest bardzo drogim urzadzeniem do utrzymania jak rowniez jego nieprawidlowymi pomiarami ;1
2099;zdarzyly sie tez dwa upadki samego obiektywu bez aparatu ;0
2100;pasuje tylko maxi cosi ktora odfruwa przy wiekszych wiatrach ;1
2101;to jest moje pierwsze wrazenie jestem nowicjuszem w tej dziedzinie poniewaz raz mam maszynke elektryczna ;0
2102; polecam dla dziecka tak od okolo miesiecy ;2
2103;w zasadzie jedyne co zapamietala m na plus to ten chwytliwy cytat o zapachu napalmu o poranku ;3
2104;opona ladna i wygodna do jazdy miejskiej dobrze trzyma sie asfaltu ;2
2105;ogolnie kupila m ja po tym jak przeczytala m cala mase pozytywnych opinii coz ;3
2106;mysle ze sie nie zawiode magnes trzyma dachu dosc dobrze testowane z reki ;2
2107;niania dostatecznie sprawdza sie w dzien ;2
2108;w moim subiektywnym odczuciu a tech xl bh ktora mialem wczesniej byla znacznie lepszym produktem i miala genialny wspolczynnik ceny do jakosci ;1
2109;dla jednych jest to najlepsza nawigacja dla innych nie ;3
2110;wiec mozemy zapomniec o ogladaniu pliku prosto z rejestratora a i przy probie zgrania plikow na pc trzeba wykazac sie cierpliwoscia i refleksem przy wiekszym pliku jego zgranie jest w zasadzie niemozliwe funkcja kamery internetowej nie dziala ;1
2111;w tej kategorii cenowej mysle ze nie maja konkurencji ;2
2112;do tego wyprodukowano w chinach ;1
2113;niestety posiada ona jedynie kolorowy podswietlony obrazek ktory stanowi tlo dla monochromatycznego wyswietlacza zobrazowujacego wskazania stacji pogodowej ;1
2114;budowa i jakosc wykonania sporo poprawiono w stosunku do wczesniejszych modeli ;2
2115;niestety nie jest taki idealny jak wynika z powyzszych opinii ;1
2116;miala m problemy z sucha skora i w pewnym momencie postanowila m z calym impetem ruszyc jej na ratunek wsrod starannie dobranych kremow i maseczek znalazlo sie tez miejsce dla tych tabletek ;0
2117;jest tak raczej do kg mniej wiecej ;3
2118;z tej trylogii mozna chyba polecic tylko czesc ;3
2119;pisala m do producenta o niezgodnosc okapu z opisem na stronie ale mnie olali ;1
2120;ten telefon jak i wiele pozostalych produktow tego producenta to wytwor marketingowy ;1
2121;niepotrzebnie inwestowal em kupe kasy w wersje eu ;1
2122;wszystko smiga wysmienicie ;2
2123;nic nie zostalo naprawione ;1
2124;kupil em skuszony reklama takie maty do basenu m srednicy i pompy ok l h ;3
2125;radze uwazac podczas uzytkowania bo przez moment nieuwagi moje urzadzenie trafilo do kosza na smieci ;1
2126;odradzam zakup ;1
2127;czytal em ja kiedys w formie e booka i zdecydowanie nie polecam ;1
2128;osobiscie za takie pieniadze nie kupil by m go jeszcze raz bo nie jest tego wart ;1
2129;klawisze w dolnym rzedzie sa podatne na wycieranie szczegolnie alt lewy i prawy ;1
2130;oczywiscie jest w miare ladna ale nie kupila m jej po to zeby postawic w mieszkaniu dla jej wygladu ;3
2131;ponadto kosmetyk lagodzi podraznienia po depilacji ;2
2132;aparat powinien byc w sredniej polce cenowej ok zl ;3
2133;druga sprawa dekodery cp hd oraz hd dzialaja z tym tv tylko w rozdzielczosci i ;1
2134;kanapa wrocila do fabryki ;1
2135;nie jestem w stanie ocenic szybkosci ani trwalosci bo go nie uzywal em z racji halasu ;1
2136;bez instrukcji ani rusz dodatkowo przyciski na szkle sa moze i ladne ale nie az tak wygodne jak fizyczne guziki ;3
2137;gdyby nie halas to lodowka jest swietna ;3
2138;na polkach drzwi trzymal em leki masci i inne drobne rzeczy ;0
2139;przy fx strasznie znieksztalca ;1
2140;w zyciu by m sie nie spodziewala ze bedzie tak halasowal ;1
2141;na razie nie znalazl em prostego opisu jak to usunac ;1
2142;klawiatura do zwrotu dla mnie nauczka na przyszlosc ;1
2143;jedna z cech ktora trudno zakwalifikowac jest sposob otwierania jak sloik termos przez co gorna pokrywa jest osobna czescia ;3
2144;to trzeba zobaczyc ;2
2145;w dodatku soft jest zaprojektowany tak bezmyslnie ze dopoki nie wykryje klawiatury nie mozna nawet kliknac ikony pomocy przeczytac dokumentacji ani zrobic nic innego ;1
2146;w takim wypadku caly makijaz tzreba dokladnie wykonac i zmatowic skore przed nalozeniem makijazu ;3
2147;zamowila m jakis czas temu lozeczko komode z przewijakiem i szafe safari klups ;3
2148;po tygodniach czekania zrezygnowala m ;1
2149;serwis ok mily i sprawny chodz mogli by sie uwinac nieco szybciej raz byl z do wymiany kabe lno i tez tydzien z hakiem im to zajelo ale nie narzekam taka ich praca ;3
2150;nie mowie ze sa tragiczne czy cos ale tu mam lekki niedosyt moze male rozczarowanie ale i tak majac na uwadze poprzednie opony pana z gumowych opon sa cichsze ;3
2151;tak samo zachowuje sie w przypadku urzadzen usb pendrive ;1
2152;ma przyjemny zapach i naprawde dobrze nawilza ;2
2153;coz mozna rzecz na temat tych sluchawek ;3
2154;gdy dotknie sie palcem dysku czuc mocne wibracje czego nie mam ani w letnim seagate ani w wieloletnim wd ;1
2155;zwazywszy ze zasieg jest w ogole slaby chcac sie upewnic ze faktycznie otwieram bramke odruchowo przytrzymuje guzik zbyt dlugo i wylaczam urzadzenie ;1
2156;najlepiej wypozyczyc w bibliotece nie spodziewajac sie niczego wielkiego przeczytac raz i zapomniec ;3
2157;no i raczka teleskopowa jest malo stabilna ma troche luzu jesli ktos zwraca uwage na szczegoly to moze denerwowac ;1
2158;moim zdaniem zaleta jest tez cena bo ten produkt nie odbiega niczym od wyciskarek ktorych cena jest nawet dwukrotnie wyzsza ;2
2159;sprzet jest czarny i widac na nim kazdy brud i zaciek ;1
2160;chciala m oszczedzic kilkaset zlotych a teraz zaluje ;1
2161;denerwuja mnie troche pokretla kiedy jest zimno w aucie to naprawde trudno jest je przekrecic az palce bola ;1
2162;dyskwalifikacje telefonu spowodowal nierozwiazywalny przez inzynierow nokii oraz micro oftu problem wtyku zlacza sluchawek ;1
2163;ksiazka jest w twardych okladkach litery na okladce sa wypukle mila niespodzianka ;2
2164;mysz jest bardzo ladna dobrze lezy w rece i stosunkowo tania jak na model bezprzewodowy ;2
2165;butelke a wlasciwie smoczek polecila mi polozna kiedy to kilka dni po porodzie musiala m odstawic malego od piersi poniewaz zaczela m otrzymywac silne sterydy ;3
2166;aby w miare komfortowo korzystac z czajnika trzeba gotowac conajmniej litra wody a najlepiej l co jest absurdalne jezeli ktos robi jedna kawe lub herbate ;1
2167;jest to adaptacja powiesci kinga ;0
2168;imadlo bardzo proste z odslonieta sruba pociagowa mala odpornosc na zanieczyszczenia ;3
2169;tymczasem z rozmowy z detektywem i z pokazanych zdjec wynika ze detektyw sledzil zone przez wiele dni ;0
2170;i dostep do kosza na zakupy jest tragiczny kiedy dziecko znajduje sie w pozycji lezacej ;1
2171;kupil em te sluchawki w promocji po tym jak przypadkowo zniszczyl em shp ;0
2172;szkoda ze szybka jest plastikowa ale za ta cene i tak nic lepszego nie znajde ;3
2173;dobrze odtwarza pliki z karty pamieci ;2
2174;grafika sprawia doskonale wrazenie realnej ;2
2175;zgadzam sie z wczesniejszymi opiniami iz urzadzenie ladnie wyglada ;2
2176;odkurzacz wywrotny wewnatrz zbiornika sa uwypuklenia po kolkach od spodu ktore rozrywaja worki producent specjalnie tak zrobil aby kupowac beznadziejne worki worki po zl sztuka starczaja na godzine pracy i lepiej nie zostawiac odkurzacza w samochodzie bo wilgoc od razu zniszczy worek ;1
2177;nie bede powtarzal cech karuzeli opisanych w poprzednich opiniach skupie sie na minusach ;1
2178;ale kurde jozy po oczach najmalnie jak kuna slonko jak ogladam se filma to fentylator gdzies po pokoju nie da sie go zlapac ale to nic gorsza rzecz to jak mi jar w nie dziele wydawal dziwne odglosy ales syczesie czy cos wystraszyl em sie okropnie i ni butla z gasem wy ila w domu katastrofa ale to tylko nic w prorolwnaniu z tym jak ciotka oigladala pornole na moim rzutniku i cos ja postrzyklo a w koncu sparalizowalo teraz siedzi w domu na wozku i nic nie moze robic to wszystko przez te lumeny gdzie dawac taka moc ja sie pytam normalnie murzyna by na pialo przeswietlilo katastrofa ale spoko na mnie to nie dziala wiec git supa projektor gut gut polecam chinolom i szwabom bo to ich kurde sprawka nie a tak poza marginesem pozdrawiam pana;3
2179;farba ta ma gesta konsystencje co dalo sie odczuc juz w trakcie malowania farba gestnieje i szybko schnie nawet w kilka godzin ;2
2180;przeciez istnieja telefony czy po pierwszym dniu nie zadzwonil do meza ;3
2181;gra jest dla dzieci;3
2182;i objawia sie to w praktyce czestym zatrzymywaniem obrazu jak spadaja warunki pogodowe itp ;1
2183;za to bardzo dobrze zaciagac ma brud ;3
2184;zapach i rozpuszczalnosc ok smak w pierwszej sekundzie jak wanilia ale po chwili cos strasznego jakby maka z posmakiem owsianki trudno to okreslic nawet ;3
2185;niestety jedna wada b ma lepszy sygnal w playu niz b chyba ze jest to wada softu bo tez tak mialem w b dopoki go nie oddal em na wymiane softu ;1
2186;zakupil em go poniewaz dziecko miesieczne goraczkowalo ;0
2187;jesli potrzebujesz tak duzego imadla a nie masz duzo pieniedzy to ten topex jest nie najgorszym wyborem ale lepiej kupic za te pieniadze imadlo mniejsze ale bardziej precyzyjne i o bardziej przemyslanej konstrukcji ;3
2188;zakupil em fotelik w warszawie w sklepie gdzie fachowa obsluga poradzila i zamontowala mi go w samochodzie zakupil em po latach ten sam fotelik dla dziecka mocowania isofix sa bardzo wygodne i bezpiecznie w montazu fotela ;2
2189;kupila m oslonki naroznikowe canpol babies ze wzgledu na ich dosyc niska cene i strukture pileczki zelowej ;2
2190;jest faktycznie wielofunkcyjna robila mi juz za maszynke do mielenia sera czy ziemniakow zrobila juz mi mleczko roslinne i jestem zadowolona ;2
2191;ciesze sie ze nie zainwestowala m w duzy domek bo pierwotnie o tym myslala m ;1
2192;duzy minus na ilosc aktualizacji ;1
2193;mocno sie nagrzewa sam fakt ze na stronie producenta sugerowana jest instalacja alternatywnego oprogramowania zle swiadczy o tym sprzecie ;1
2194;aby tablica nie wygladala zbyt szkolnie i biurowo wisza na niej bilety z ostatniego meczu zuzlowego to tak zeby miec co wspominac i o czym myslec gdy juz mi sie znudzi myslenie o tym o czym myslec powinien em czyli o pracy jednym slowem tablice mozna wykorzystac wedlug wlasnej fantazji i przywiesic do niej co tylko sie nam podoba ;2
2195;firma byla malo mi znana ale zaczela m parzyc kawe i nawet sie przekonala m do niego ;2
2196;co do jakosci obrazu to nie ma co za duzo pisac mistrzostwo ;2
2197;i na nowych sluchawkach slychac znacznie lepiej w fps na jakim przeciwnik jest poziomie jak jest z tylu na fatality nie mogl em rozroznic ;1
2198;polecam tylko majsterkowiczom majacym odlegla kuchnie najlepiej na innym pietrze ;1
2199;kabli nie ma jak przeprowadzic za plyta glowna szczegolnie to uciazliwe ze wtyczka pin ;1
